membership,Balance,Qual_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1,5250,0,1875,8,0,0,1418
1,5500,0,2875,9,0,0,1428
1,29182,0,3517,18,642,2,1404
1,7400,0,2600,14,0,0,1394
1,4350,0,2100,10,0,0,1409
1,6875,0,4625,30,0,0,581
1,6000,0,2250,4,0,0,713
1,11927,0,4000,15,500,1,1188
1,11864,0,2500,13,0,0,1397
1,10000,0,3375,19,0,0,1418
1,5375,0,1375,11,0,0,1396
1,4500,0,1500,5,0,0,1033
1,4150,0,375,3,0,0,1424
1,9125,0,750,6,0,0,1174
1,13301,0,3500,21,0,0,1400
1,16504,0,500,4,0,0,1397
1,10400,0,1840,10,0,0,1397
1,3750,0,1750,7,0,0,1178
1,8725,0,5600,14,0,0,1426
1,7388,0,3958,15,150,1,446
1,16700,0,1500,5,0,0,1269
1,11850,0,4475,29,0,0,893
1,62705,0,2750,15,0,0,1422
1,2125,0,625,5,0,0,1248
1,11875,0,3625,22,0,0,1408
1,7375,0,2750,13,0,0,714
1,54264,0,15178,17,0,0,1397
1,49482,0,33147,23,0,0,1255
1,48607,0,18284,37,0,0,1339
1,3967,0,375,3,0,0,1337
1,6250,0,2250,11,0,0,1365
1,11572,0,7164,22,0,0,1163
1,12000,0,5625,34,0,0,859
1,1500,0,500,4,0,0,893
1,5875,0,2125,10,0,0,997
1,13350,0,3850,24,0,0,1071
1,10197,0,3098,10,0,0,723
1,3250,0,2125,10,0,0,1117
1,12375,0,3875,24,0,0,863
1,7625,0,4375,21,0,0,1393
1,11875,0,3625,22,0,0,1388
1,1625,0,1250,3,0,0,1381
3,160114,0,48529.60000000001,86,30817,53,1373
1,4500,0,2250,11,0,0,666
1,2625,0,1375,4,0,0,850
1,5400,0,1875,8,0,0,1324
1,28745,0,10375,43,0,0,1323
1,12675,0,4875,25,0,0,1390
1,2875,0,1375,4,0,0,1381
1,4500,0,2125,10,0,0,1271
1,500,0,125,1,0,0,1355
1,11361,0,3375,20,0,0,1367
1,9794,0,2250,11,0,0,968
3,27619,0,48529.60000000001,68,14050,46,1325
1,21842,0,3250,19,0,0,929
1,37478,0,5409,4,5409,4,429
1,6305,0,0,0,0,0,1031
1,13749,0,400,4,400,4,996
1,7591,0,0,0,0,0,926
1,10508,0,0,0,0,0,309
1,74093,0,20055,37,0,0,949
1,11692,0,0,0,0,0,95
1,1022,0,0,0,0,0,463
1,12964,0,450,3,350,2,943
1,265,0,6000,1,0,0,1012
1,17191,0,2484,6,2484,6,922
1,29836,0,16165,3,0,0,815
1,22647,0,1136,9,0,0,883
1,33087,0,24761,9,500,1,724
1,5931,0,0,0,0,0,882
1,37300,0,23760,19,0,0,676
1,23704,0,14935,14,0,0,868
1,44038,0,21634,11,0,0,872
1,31011,0,0,0,0,0,1130
1,64956,0,36694,11,0,0,1012
1,12078,0,500,1,500,1,983
2,141554,0,41685,15,1000,2,1139
1,24847,0,1550,4,0,0,1022
1,46207,0,16093,32,0,0,1130
1,121779,0,3500,3,1000,2,634
1,28049,0,100,2,0,0,1164
1,11690,0,0,0,0,0,360
1,36491,0,500,1,500,1,1027
1,33413,0,31605,8,0,0,647
1,9446,0,0,0,0,0,667
1,48944,0,17988,12,0,0,1005
1,68092,0,16524,14,500,2,652
1,1000,0,1000,1,0,0,148
1,1884,0,0,0,0,0,31
1,22027,0,1225,3,0,0,653
1,4130,0,100,1,0,0,673
1,3447,0,1000,1,0,0,872
1,59317,0,4794,3,1194,1,660
1,2886,0,500,1,0,0,557
1,4028,0,0,0,0,0,346
1,45485,0,8417,4,0,0,759
1,31539,0,6406,16,200,1,721
1,4586,0,1000,1,0,0,249
1,20335,0,5115,2,0,0,768
1,2250,0,1750,7,0,0,817
1,25418,0,50,1,50,1,720
1,2686,0,7500,4,500,1,301
1,47662,0,100,1,100,1,760
1,4224,0,0,0,0,0,336
1,4375,0,2875,16,0,0,248
2,76210,0,37937,29,1110,8,798
1,10512,0,0,0,0,0,836
1,3834,0,500,1,0,0,524
1,41537,0,3000,3,250,1,669
1,4584,0,0,0,0,0,652
1,19870,0,11075,4,0,0,892
1,18088,0,16697,6,0,0,501
1,20765,0,15949,4,0,0,319
1,7138,0,0,0,0,0,293
1,17539,0,500,3,400,2,628
1,7038,0,1336,3,1336,3,309
1,5459,0,9864,14,0,0,880
1,1125,0,0,0,0,0,898
1,8994,0,0,0,0,0,1104
1,44780,0,2100,3,1100,2,968
1,12286,0,7972,11,250,1,1018
1,25047,0,500,1,500,1,443
1,16844,0,0,0,0,0,483
1,49271,0,20695,11,0,0,852
1,9157,0,22802,10,1245,3,901
1,86588,0,4537,4,0,0,1072
1,53027,0,30627,16,0,0,1290
1,24765,0,19969,5,0,0,595
1,29174,0,100,1,0,0,1087
1,1100,0,1100,2,0,0,438
1,56712,0,15685,14,500,1,997
1,8232,0,0,0,0,0,258
1,58816,0,4600,5,1100,3,570
1,24295,0,250,2,250,2,621
1,20198,0,3139,2,3139,2,601
1,24454,0,1919,7,0,0,732
1,7847,0,0,0,0,0,284
1,29056,0,4354,14,0,0,715
1,42071,0,500,1,0,0,502
1,570,0,180,4,0,0,785
1,8904,0,3740,14,0,0,898
1,4354,0,1000,1,0,0,706
1,2000,0,0,0,0,0,165
1,57346,0,7946,6,5446,5,492
1,11303,0,0,0,0,0,119
1,642,0,0,0,0,0,355
1,1000,0,0,0,0,0,500
1,5269,0,22697,13,0,0,604
1,38995,0,1200,2,200,1,563
1,4652,0,0,0,0,0,207
1,500,0,0,0,0,0,340
1,4546,0,1000,1,0,0,239
1,31673,0,2500,1,0,0,283
1,8684,0,0,0,0,0,544
1,2104,0,0,0,0,0,466
1,862,0,0,0,0,0,8
1,972,0,0,0,0,0,2
1,4490,0,0,0,0,0,107
1,13560,0,0,0,0,0,368
1,2000,0,0,0,0,0,520
1,8964,0,0,0,0,0,594
1,1837,0,1000,1,0,0,219
1,500,0,0,0,0,0,122
1,4090,0,0,0,0,0,59
1,12264,0,0,0,0,0,267
1,54950,0,30500,9,0,0,450
1,16094,0,0,0,0,0,199
1,1000,0,0,0,0,0,594
1,6705,0,600,2,0,0,507
1,6338,0,0,0,0,0,322
1,3110,0,1100,2,0,0,345
1,3000,0,1000,1,0,0,270
1,23257,0,0,0,0,0,361
1,18933,0,0,0,0,0,284
1,93198,0,28923,18,0,0,500
1,9862,0,1693,3,693,2,309
1,16501,0,0,0,0,0,360
1,9264,0,4830,15,0,0,424
1,4676,0,0,0,0,0,141
1,4636,0,0,0,0,0,42
1,3065,0,0,0,0,0,87
1,3230,0,0,0,0,0,10
1,8660,0,0,0,0,0,172
1,1500,0,0,0,0,0,60
1,2627,0,0,0,0,0,25
1,1224,0,0,0,0,0,269
1,12602,0,5632,5,500,1,158
1,1022,0,0,0,0,0,277
1,3788,0,0,0,0,0,61
1,1446,0,0,0,0,0,99
1,20882,0,1000,1,0,0,328
1,5450,0,125,3,0,0,687
1,25730,0,1431,3,931,2,630
1,6835,0,765,3,0,0,596
1,16936,0,14970,2,0,0,580
1,20410,0,0,0,0,0,541
1,1500,0,0,0,0,0,480
1,27759,0,7195,5,0,0,499
1,500,0,500,1,0,0,493
1,25054,0,32592,17,3409,6,486
1,4751,0,0,0,0,0,334
1,5354,0,0,0,0,0,32
1,1500,0,1500,1,0,0,235
1,6356,0,5000,1,0,0,180
1,642,0,642,3,0,0,170
1,7504,0,0,0,0,0,100
1,6015,0,0,0,0,0,30
1,27488,0,23927,21,0,0,2273
1,39956,0,0,0,0,0,3206
1,35569,0,27119,21,0,0,3357
1,55472,0,17848,18,3763,3,3566
1,15682,0,5025,6,500,1,3298
2,70178,0,48529.60000000001,12,1300,6,3306
1,109312.80000000002,0,10300,5,200,3,3554
1,77978,0,1373,10,650,6,3753
1,109312.80000000002,0,14000,13,4000,8,3557
1,68684,0,5756,13,0,0,2892
1,23352,0,3600,8,3600,8,1459
1,24228,0,2850,15,0,0,3452
1,19483,0,4263,18,0,0,3589
1,78231,0,19182,13,0,0,3102
1,74531,0,10914,17,750,3,3456
1,83276,0,22539,8,650,2,3424
1,21216,0,7787,12,0,0,3378
1,17967,0,1500,5,0,0,3340
1,4000,0,0,0,0,0,3453
1,74651,0,10893,22,0,0,3456
1,400,0,160,1,0,0,3460
2,35766,0,49702,20,784,1,3503
1,2000,0,0,0,0,0,3188
1,48296,0,31329,9,500,1,3061
2,109312.80000000002,0,48529.60000000001,26,600,2,3288
1,140544,0,1021,3,500,1,3342
1,43971,0,1491,11,0,0,2350
2,10635,0,45212,20,0,0,2131
1,13986,0,400,1,400,1,3398
1,46269,0,20594,14,0,0,3487
1,27712,0,750,2,750,2,3491
1,35850,0,17759,18,0,0,3439
1,7630,0,220,3,0,0,3403
1,31541,0,5101,12,0,0,3488
1,8009,0,8102,12,2850,6,3279
1,14791,0,23956,26,300,2,2689
1,65141,0,31463,26,2550,2,3452
1,68907,0,33434,10,0,0,3365
1,27669,0,3219,7,0,0,3413
1,62589,0,10000,4,0,0,2803
1,109312.80000000002,0,23592,31,5000,14,3463
1,97768,0,26734,13,0,0,3119
1,73159,0,358,4,358,4,3237
1,48577,0,34224,16,0,0,2794
1,70614,0,32417,18,0,0,3519
1,38827,0,0,0,0,0,2993
1,29919,0,1225,3,0,0,2949
1,9673,0,0,0,0,0,2501
1,72309,0,41949,20,289,2,1735
1,55473,0,10156,7,0,0,1751
1,706,0,730,3,100,1,1739
1,7698,0,0,0,0,0,1734
1,72019,0,20430,8,0,0,1789
2,89876,0,51620,17,0,0,1739
1,19821,0,2525,3,425,1,1731
1,6850,0,2225,11,0,0,1719
1,32091,0,8426,17,1000,2,1731
1,26055,0,3320,14,0,0,1727
1,122488,0,2800,17,1300,16,1718
1,126028,0,23974,19,668,1,1716
1,94201,0,21559,13,0,0,1716
1,6240,0,0,0,0,0,1679
1,13899,0,5125,31,0,0,1705
1,15832,0,8130,20,500,1,1698
1,891,0,891,8,0,0,1703
1,21787,0,1500,5,0,0,1704
1,71502,0,9482,13,0,0,1699
1,3420,0,1750,7,0,0,1690
1,7535,0,18487,20,0,0,1678
1,28132,0,465,5,0,0,1702
1,67329,0,6500,3,0,0,1696
2,20971,0,43527,34,0,0,1695
1,11500,0,0,0,0,0,1695
1,15275,0,2750,8,0,0,1694
2,166638,0,48529.60000000001,22,0,0,1697
2,86500,0,51740,20,0,0,1691
1,5500,0,5500,11,5500,11,1690
1,62121,0,3602,9,0,0,1692
1,66315,0,8096,9,0,0,1689
1,4342,0,0,0,0,0,1678
1,24838,0,500,1,0,0,1684
1,23165,0,5990,15,150,1,1678
1,25992,0,24333,10,0,0,1678
1,59782,0,7500,7,2000,4,1681
1,64131,0,7676,15,4620,11,1681
1,96179,0,32069,14,400,2,1667
2,101431,0,49801,19,0,0,1677
1,12824,0,500,4,0,0,1677
1,130595,0,0,0,0,0,1677
1,8150,0,14135,41,500,2,1676
1,22291,0,3812,11,578,2,1675
1,109312.80000000002,0,5159,5,0,0,1672
1,16079,0,6085,4,0,0,1670
1,10630,0,550,6,0,0,1670
1,23027,0,3375,15,0,0,1669
1,112345,0,36640,14,0,0,1669
1,7500,0,2950,8,2850,7,1668
1,4351,0,0,0,0,0,1659
2,97510,0,48529.60000000001,51,7650,26,1665
1,104656,0,5000,3,0,0,1663
1,9575,0,0,0,0,0,1835
1,55152,0,14630,14,0,0,1662
1,12855,0,0,0,0,0,1653
1,11947,0,8099,14,1000,2,1656
1,24893,0,0,0,0,0,1652
1,17534,0,0,0,0,0,1656
1,37165,0,19715,15,0,0,1654
2,190730,0,48529.60000000001,28,2450,9,1648
1,4680,0,135,3,0,0,1646
1,10845,0,0,0,0,0,1621
1,22998,0,0,0,0,0,1644
1,15635,0,410,3,0,0,1612
1,35650,0,23130,34,0,0,1640
1,3126,0,100,1,0,0,1634
1,33245,0,31390,17,0,0,1628
1,16152,0,6129,19,500,5,1635
1,15624,0,0,0,0,0,1634
1,59151,0,11110,13,0,0,1636
1,30500,0,0,0,0,0,1628
2,88404,0,37304,29,500,1,1628
1,33017,0,10333,18,0,0,1622
1,16883,0,4398,12,500,2,1626
1,23188,0,1291,8,0,0,1627
1,56289,0,24051,15,0,0,1628
1,5346,0,0,0,0,0,1621
1,24475,0,800,8,800,8,1614
1,25753,0,3400,21,0,0,1614
1,70659,0,9178,8,0,0,1622
1,1000,0,0,0,0,0,1597
1,63162,0,27564,8,0,0,1600
1,17472,0,500,1,0,0,1618
1,6058,0,0,0,0,0,1608
1,11005,0,5736,3,0,0,1609
1,32424,0,39635,16,0,0,1584
1,31784,0,350,1,350,1,1604
2,126167,0,48529.60000000001,15,0,0,1612
1,17079,0,4000,3,0,0,1605
1,35493,0,0,0,0,0,1602
1,84979,0,36702,16,0,0,1600
1,22029,0,2882,14,0,0,1597
1,771,0,13160,4,0,0,1601
1,50416,0,4574,13,450,1,1597
1,81866,0,10000,4,0,0,1591
1,85696,0,18603,14,0,0,1591
1,134882,0,15717,14,0,0,1597
1,3919,0,500,1,0,0,1591
1,43310,0,10058,13,0,0,1589
1,18148,0,26,3,0,0,1565
1,51653,0,11052,14,0,0,1571
1,179832,0,18218,20,2500,5,1569
1,44324,0,650,4,650,4,1583
1,90666,0,32474,14,0,0,1582
1,10741,0,6593,8,1108,2,1579
1,69954,0,8500,5,500,1,1578
1,13004,0,13890,39,0,0,1572
1,29657,0,8092,4,0,0,1592
1,11974,0,4025,12,2400,6,1565
1,18601,0,5899,12,0,0,1600
1,27604,0,1570,6,0,0,1555
1,126490,0,8808,15,5183,12,1566
2,57642,0,52176,15,0,0,1564
1,14598,0,625,5,0,0,1562
1,6822,0,0,0,0,0,1559
1,55922,0,8104,19,4104,16,1552
1,9620,0,500,1,0,0,1523
1,12966,0,15021,16,886,3,1553
1,39450,0,0,0,0,0,1529
1,121156,0,12245,6,1000,2,1538
1,28028,0,0,0,0,0,1548
2,130748,0,48529.60000000001,37,6349,7,1545
1,17481,0,0,0,0,0,1535
1,5000,0,5000,1,0,0,1537
1,22885,0,1060,2,0,0,1541
1,26065,0,5600,6,1500,3,1530
1,10760,0,0,0,0,0,1534
1,9312,0,3405,8,250,1,1527
1,14775,0,14275,9,0,0,1519
1,8060,0,1750,4,0,0,1534
1,89222,0,0,0,0,0,1528
1,16148,0,2625,14,0,0,1529
1,4316,0,1375,4,0,0,1515
1,9372,0,0,0,0,0,1524
2,40424,0,44110,26,343,3,1523
1,49519,0,25762,18,0,0,1522
1,37305,0,10205,13,0,0,1513
1,7273,0,375,3,0,0,1517
1,76595,0,10577,2,9577,1,1515
1,33629,0,4970,10,150,1,1500
1,14440,0,365,2,0,0,1502
1,62339,0,0,0,0,0,1507
1,53040,0,3960,9,0,0,1595
1,40346,0,5412,13,0,0,1483
1,23835,0,0,0,0,0,1488
1,17613,0,5030,9,0,0,1495
1,2131,0,405,3,0,0,1480
1,20885,0,751,12,0,0,1494
1,2124,0,2324,2,0,0,1487
1,62645,0,19602,11,0,0,1474
1,139032,0,19565,17,1150,4,1481
1,45533,0,12247,20,0,0,1486
1,35509,0,14204,13,0,0,1486
1,170632,0,4650,3,0,0,1480
1,59650,0,5050,16,3950,13,1476
1,8273,0,0,0,0,0,1474
1,5425,0,2000,9,0,0,1412
1,59927,0,3100,3,0,0,1464
1,33972,0,21029,29,0,0,1467
1,71794,0,6000,3,0,0,1453
1,47301,0,4561,4,0,0,1464
1,60854,0,5240,5,0,0,1457
1,11680,0,1460,3,0,0,1459
1,13942,0,5822,12,0,0,1458
1,24917,0,3948,14,0,0,1457
1,131125,0,4993,11,50,1,1443
1,19640,0,935,3,0,0,1451
1,31611,0,4030,12,0,0,1457
1,16014,0,0,0,0,0,1450
1,16063,0,2330,9,0,0,1447
1,91605,0,37840,18,0,0,1444
1,26504,0,10599,29,1000,7,1445
1,62907,0,3200,3,200,1,1431
1,12532,0,2069,9,0,0,1445
1,52584,0,2500,1,0,0,1439
1,20954,0,375,3,0,0,1438
1,35185,0,5957,7,0,0,1439
1,72297,0,16241,16,0,0,1587
1,58387,0,14581,39,0,0,1435
1,9128,0,0,0,0,0,1424
1,37520,0,19924,6,0,0,1432
1,9399,0,2125,10,0,0,1430
1,10071,0,27701,16,0,0,1421
1,57793,0,20959,15,1198,3,1424
1,28867,0,19169,28,0,0,1425
1,1010,0,0,0,0,0,1423
1,11463,0,339,4,0,0,1425
1,26173,0,305,1,0,0,1418
1,404,0,550,3,0,0,1418
1,59017,0,34746,25,0,0,1418
1,34235,0,18910,7,250,1,1415
1,11933,0,249,3,79,1,1412
1,5000,0,2125,3,0,0,1412
1,2622,0,1625,6,0,0,1404
1,11310,0,5021,2,0,0,1409
1,39142,0,14981,28,0,0,1408
1,11181,0,929,12,0,0,1407
1,3974,0,365,3,0,0,1397
1,18476,0,8525,4,200,1,1403
1,64385,0,981,5,0,0,1395
1,73597,0,25447,8,0,0,1402
1,54899,0,500,1,500,1,1401
1,3016,0,0,0,0,0,1398
