,Total Revenue,clust,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges
2420,98.35000000000001,2,0,1,28.7,69,69.65,69.65,0.0,0,28.7
2421,115.71,2,0,1,33.41,28,82.3,82.3,0.0,0,33.41
2422,426.88,2,0,3,49.76,3,79.25,267.6,0.0,10,149.28
2423,1582.68,2,0,13,35.96,42,84.6,1115.2,0.0,0,467.48
2424,5647.3,0,1,58,3.65,20,93.4,5435.6,0.0,0,211.7
2425,4473.58,0,1,42,6.84,27,94.2,4186.3,0.0,0,287.28
2426,712.85,2,0,29,0.0,22,25.1,712.85,0.0,0,0.0
2427,83.35,2,0,1,34.4,52,48.95,48.95,0.0,0,34.4
2428,103.67,2,0,1,28.37,7,45.3,45.3,0.0,30,28.37
2429,195.58,2,0,2,14.14,28,85.85,167.3,0.0,0,28.28
2430,1286.7,2,0,10,35.63,18,95.2,930.4,0.0,0,356.3
2431,5999.179999999999,0,0,49,18.97,3,100.6,5069.65,0.0,0,929.53
2432,335.41,2,1,6,1.86,19,55.3,324.25,0.0,0,11.16
2433,5020.5,0,0,35,39.84,48,102.35,3626.1,0.0,0,1394.4
2434,9180.75,0,1,70,17.17,20,115.65,7968.85,0.0,10,1201.9
2435,184.73,2,0,2,16.14,2,79.85,152.45,0.0,0,32.28
2436,1803.75,2,0,15,44.86,52,76.0,1130.85,0.0,0,672.9
2437,1031.42,2,0,9,36.43,16,74.65,703.55,0.0,0,327.87
2438,82.39,2,0,1,26.14,22,56.25,56.25,0.0,0,26.14
2439,2708.3799999999997,0,1,21,21.83,59,106.1,2249.95,0.0,0,458.42999999999995
2440,81.05000000000001,2,0,1,12.4,28,68.65,68.65,0.0,0,12.4
2441,664.0899999999999,2,0,16,21.04,0,20.25,327.45,0.0,0,336.64
2442,1626.7,2,1,15,34.63,15,74.9,1107.25,0.0,0,519.45
2443,97.89999999999999,2,0,1,27.05,23,70.85,70.85,0.0,0,27.05
2444,210.14,2,0,2,37.72,27,69.8,134.7,0.0,0,75.44
2445,3028.3,2,1,55,0.0,42,54.55,2978.3,0.0,50,0.0
2446,614.25,2,0,7,23.35,6,70.75,450.8,0.0,0,163.45000000000002
2447,1781.8799999999999,2,1,13,43.56,52,94.1,1215.6,0.0,0,566.28
2448,91.7,2,1,3,0.0,15,29.7,91.7,0.0,0,0.0
2449,4751.4400000000005,0,1,38,19.08,4,105.0,4026.4,0.0,0,725.04
2450,35.3,2,0,1,0.0,51,25.3,25.3,0.0,10,0.0
2451,1930.71,2,0,22,33.53,59,55.15,1193.05,0.0,0,737.6600000000001
2452,24.21,2,0,1,4.11,0,20.1,20.1,0.0,0,4.11
2453,74.89,2,0,1,4.99,28,69.9,69.9,0.0,0,4.99
2454,6662.52,0,0,43,49.64,27,101.4,4528.0,0.0,0,2134.52
2455,122.57,2,0,1,41.77,15,80.8,80.8,0.0,0,41.77
2456,192.88,2,0,2,37.29,20,62.05,118.3,0.0,0,74.58
2457,3679.78,0,1,34,41.32,71,62.65,2274.9,0.0,0,1404.88
2458,88.11,2,0,1,13.61,25,74.5,74.5,0.0,0,13.61
2459,1389.55,2,1,10,32.07,22,102.1,1068.85,0.0,0,320.7
2460,990.41,2,0,16,14.26,53,50.15,762.25,0.0,0,228.16
2461,760.77,2,1,7,22.61,11,86.5,582.5,0.0,20,158.26999999999998
2462,71.35000000000001,2,1,1,2.2,30,69.15,69.15,0.0,0,2.2
2463,1132.09,2,0,9,45.41,23,79.55,723.4,0.0,0,408.68999999999994
2464,6045.77,0,0,48,29.54,29,95.5,4627.85,0.0,0,1417.92
2465,95.5,2,0,2,0.0,48,45.25,85.5,0.0,10,0.0
2466,276.87,2,1,3,16.29,24,74.1,228.0,0.0,0,48.87
2467,312.57,2,0,3,34.49,52,75.0,209.1,0.0,0,103.47
2468,1272.71,2,0,12,46.58,26,50.25,593.75,0.0,120,558.96
2469,1368.58,2,0,12,25.54,27,96.0,1062.1,0.0,0,306.48
2470,7699.719999999999,0,0,54,41.83,9,100.1,5440.9,0.0,0,2258.8199999999997
2471,405.94,2,5,4,42.71,56,56.5,235.1,0.0,0,170.84
2472,3014.65,2,1,51,0.0,2,59.3,3014.65,0.0,0,0.0
2473,233.48000000000002,2,0,4,9.77,16,49.4,184.4,0.0,10,39.08
2474,3723.1,2,0,35,48.93,14,55.0,2010.55,0.0,0,1712.55
2475,79.28,2,0,1,10.08,18,69.2,69.2,0.0,0,10.08
2476,4110.780000000001,2,0,38,46.21,14,62.3,2354.8,0.0,0,1755.98
2477,338.24,2,0,3,39.38,23,69.65,220.1,0.0,0,118.14000000000001
2478,7353.070000000001,0,0,61,7.82,11,111.6,6876.05,0.0,0,477.02000000000004
2479,840.11,2,0,11,19.01,8,48.55,501.0,0.0,130,209.11
2480,68.45,2,0,1,48.25,0,20.2,20.2,0.0,0,48.25
2481,733.35,2,0,19,0.0,21,39.65,733.35,0.0,0,0.0
2482,1478.48,2,0,56,2.58,0,24.9,1334.0,0.0,0,144.48000000000002
2483,124.89,2,1,2,5.67,53,56.7,113.55,0.0,0,11.34
2484,1427.72,2,3,14,5.63,23,105.95,1348.9,0.0,0,78.82
2485,528.25,2,0,15,0.0,29,29.7,438.25,0.0,90,0.0
2486,50.35,2,1,1,0.0,20,50.35,50.35,0.0,0,0.0
2487,3147.5,2,5,64,0.0,27,47.85,3147.5,0.0,0,0.0
2488,75.97,2,0,1,5.67,7,70.3,70.3,0.0,0,5.67
2489,2433.77,2,0,18,36.49,3,99.85,1776.95,0.0,0,656.82
2490,834.62,2,0,7,30.61,59,86.8,620.35,0.0,0,214.26999999999998
2491,1615.52,2,0,13,24.14,21,99.0,1301.7,0.0,0,313.82
2492,1664.79,2,0,11,48.64,28,100.75,1129.75,0.0,0,535.04
2493,1063.8,2,1,9,22.0,7,91.75,865.8,0.0,0,198.0
2494,84.64999999999999,2,0,1,5.1,10,79.55,79.55,0.0,0,5.1
2495,8588.810000000001,0,0,54,46.74,16,111.1,6014.85,0.0,50,2523.96
2496,2949.4,2,1,25,23.24,25,89.1,2368.4,0.0,0,581.0
2497,4434.83,0,0,37,24.04,59,101.9,3545.35,0.0,0,889.48
2498,1428.82,2,1,14,9.13,12,91.65,1301.0,0.0,0,127.82000000000001
2499,101.04,2,0,1,5.59,2,95.45,95.45,0.0,0,5.59
2500,1286.29,2,0,13,5.43,26,91.1,1135.7,0.0,80,70.59
2501,4211.6,2,1,45,42.04,26,54.15,2319.8,0.0,0,1891.8
2502,91.22,2,0,1,21.52,25,69.7,69.7,0.0,0,21.52
2503,860.8199999999999,2,0,6,47.92,25,89.5,573.3,0.0,0,287.52
2504,99.75,2,1,3,0.0,13,35.15,99.75,0.0,0,0.0
2505,1050.92,2,0,12,14.96,59,73.75,871.4,0.0,0,179.52
2506,482.41,2,1,6,14.51,20,55.9,365.35,0.0,30,87.06
2507,78.43,2,0,1,34.48,9,43.95,43.95,0.0,0,34.48
2508,56.160000000000004,2,0,1,11.06,58,45.1,45.1,0.0,0,11.06
2509,4540.030000000001,0,0,41,40.78,41,70.25,2868.05,0.0,0,1671.98
2510,818.9300000000001,2,0,9,41.02,27,55.35,449.75,0.0,0,369.18
2511,3977.83,2,1,33,15.66,24,103.75,3361.05,0.0,100,516.78
2512,91.38,2,0,1,22.03,26,69.35,69.35,0.0,0,22.03
2513,6085.89,0,0,56,35.59,69,73.85,4092.85,0.0,0,1993.0400000000002
2514,261.81,2,1,3,15.02,29,75.15,216.75,0.0,0,45.06
2515,115.81,2,0,1,46.21,58,69.6,69.6,0.0,0,46.21
2516,442.7,2,1,5,11.54,19,80.15,385.0,0.0,0,57.699999999999996
2517,30.5,2,1,1,0.0,19,30.5,30.5,0.0,0,0.0
2518,8950.8,0,1,70,29.59,3,98.3,6859.5,0.0,20,2071.3
2519,5370.42,0,0,48,5.19,47,107.4,5121.3,0.0,0,249.12
2520,2173.37,2,1,24,17.73,29,75.4,1747.85,0.0,0,425.52
2521,40.35,2,0,1,19.85,0,20.5,20.5,0.0,0,19.85
2522,456.63,2,0,4,47.82,13,74.35,265.35,0.0,0,191.28
2523,3014.75,2,1,30,7.01,24,94.1,2804.45,0.0,0,210.29999999999998
2524,1015.38,2,0,8,29.66,12,95.65,778.1,0.0,0,237.28
2525,4041.42,2,1,41,32.02,28,66.5,2728.6,0.0,0,1312.8200000000002
2526,106.85,2,0,3,0.0,85,35.45,106.85,0.0,0,0.0
2527,269.81,2,0,3,46.57,16,49.9,130.1,0.0,0,139.71
2528,5544.45,0,0,40,37.69,15,104.5,4036.85,0.0,0,1507.6
2529,2347.2,2,0,23,18.7,24,81.0,1917.1,0.0,0,430.09999999999997
2530,344.27,2,0,4,18.03,59,60.4,272.15,0.0,0,72.12
2531,108.33000000000001,2,1,1,37.68,26,70.65,70.65,0.0,0,37.68
2532,843.0,2,0,12,9.6,23,59.8,727.8,0.0,0,115.19999999999999
2533,780.6300000000001,2,0,9,41.92,29,44.2,403.35,0.0,0,377.28000000000003
2534,9398.75,0,0,67,37.5,30,102.95,6886.25,0.0,0,2512.5
2535,29.85,2,0,1,0.0,10,29.85,29.85,0.0,0,0.0
2536,2470.56,2,0,34,17.09,16,56.95,1889.5,0.0,0,581.06
2537,1840.75,2,0,45,0.0,10,42.3,1840.75,0.0,0,0.0
2538,2599.28,0,0,22,29.54,53,89.1,1949.4,0.0,0,649.88
2539,301.9,2,0,10,0.0,8,29.75,301.9,0.0,0,0.0
2540,3981.47,2,0,62,7.96,8,56.15,3487.95,0.0,0,493.52
2541,1123.29,2,1,13,29.68,22,49.95,587.45,0.0,150,385.84
2542,848.72,2,0,16,32.62,0,18.95,326.8,0.0,0,521.92
2543,6011.120000000001,0,7,58,5.69,10,100.35,5681.1,0.0,0,330.02000000000004
2544,2946.05,2,0,25,10.4,48,105.5,2686.05,0.0,0,260.0
2545,10188.02,0,7,69,33.23,3,113.25,7895.15,0.0,0,2292.87
2546,2195.55,2,0,52,22.55,0,20.65,1022.95,0.0,0,1172.6000000000001
2547,8423.82,0,0,71,14.67,7,106.7,7382.25,0.0,0,1041.57
2548,2029.19,2,0,21,6.49,73,90.05,1862.9,0.0,30,136.29
2549,334.73,2,10,12,11.04,0,19.8,202.25,0.0,0,132.48
2550,6345.94,0,1,58,48.98,76,59.9,3505.1,0.0,0,2840.8399999999997
2551,3229.51,2,3,49,5.29,30,59.6,2970.3,0.0,0,259.21
2552,2112.8999999999996,2,0,30,19.41,27,55.3,1530.6,0.0,0,582.3
2553,7155.69,0,9,72,10.92,28,90.25,6369.45,0.0,0,786.24
2554,2960.12,2,5,27,40.21,13,66.15,1874.45,0.0,0,1085.67
2555,44.68,2,0,1,24.48,0,20.2,20.2,0.0,0,24.48
2556,8955.22,0,7,72,23.66,26,99.9,7251.7,0.0,0,1703.52
2557,5500.54,0,0,46,42.44,69,74.8,3548.3,0.0,0,1952.2399999999998
2558,737.4000000000001,2,6,10,26.17,7,49.55,475.7,0.0,0,261.70000000000005
2559,7008.950000000001,0,8,70,29.38,23,69.2,4872.35,0.0,80,2056.6
2560,566.83,2,8,17,8.74,0,20.75,418.25,0.0,0,148.58
2561,5669.11,0,0,63,12.82,17,79.85,4861.45,0.0,0,807.66
2562,1134.72,2,1,13,11.79,29,76.2,981.45,0.0,0,153.26999999999998
2563,5239.5,0,0,49,27.2,24,84.5,3906.7,0.0,0,1332.8
2564,178.5,2,0,2,40.75,71,49.25,97.0,0.0,0,81.5
2565,5734.12,0,0,52,29.16,73,79.75,4217.8,0.0,0,1516.32
2566,7045.820000000001,0,7,69,39.88,17,64.15,4254.1,0.0,40,2751.7200000000003
2567,6401.29,0,2,63,1.43,16,99.65,6311.2,0.0,0,90.08999999999999
2568,1751.44,2,10,34,25.21,0,24.95,894.3,0.0,0,857.14
2569,8595.539999999999,0,0,72,9.47,21,107.5,7853.7,0.0,60,681.84
2570,6500.150000000001,0,3,47,38.15,14,100.5,4707.1,0.0,0,1793.05
2571,8023.5,0,0,60,42.88,52,89.9,5450.7,0.0,0,2572.8
2572,2962.0,2,7,72,0.0,17,42.1,2962.0,0.0,0,0.0
2573,1766.56,2,2,18,44.97,7,54.4,957.1,0.0,0,809.46
2574,361.07,2,0,3,38.99,20,75.3,244.1,0.0,0,116.97
2575,5507.79,0,8,47,39.52,30,78.9,3650.35,0.0,0,1857.44
2576,3359.87,2,0,31,25.57,27,79.2,2497.2,0.0,70,792.67
2577,2278.4,2,5,50,26.95,0,20.15,930.9,0.0,0,1347.5
2578,1371.15,2,0,10,48.38,42,79.85,887.35,0.0,0,483.8
2579,74.82,2,0,1,25.77,5,49.05,49.05,0.0,0,25.77
2580,1384.45,2,3,52,5.65,0,20.4,1090.65,0.0,0,293.8
2581,4445.86,0,4,62,48.73,0,24.25,1424.6,0.0,0,3021.2599999999998
2582,356.05,2,0,3,39.55,56,64.5,177.4,0.0,60,118.64999999999999
2583,2782.23,2,0,46,2.03,7,55.65,2688.85,0.0,0,93.38
2584,792.49,2,1,8,38.78,18,54.65,482.25,0.0,0,310.24
2585,2228.6499999999996,2,4,45,22.49,0,25.9,1216.6,0.0,0,1012.05
2586,565.35,2,1,11,0.0,41,50.55,565.35,0.0,0,0.0
2587,6123.8,2,0,42,40.15,28,103.8,4327.5,0.0,110,1686.3
2588,1111.53,2,10,49,2.82,0,20.15,973.35,0.0,0,138.17999999999998
2589,962.04,2,0,9,4.81,69,99.3,918.75,0.0,0,43.29
2590,3074.0,2,1,35,24.53,30,62.15,2215.45,0.0,0,858.5500000000001
2591,2879.08,0,10,48,37.96,0,20.65,1057.0,0.0,0,1822.08
2592,2328.72,2,1,46,30.47,0,19.95,927.1,0.0,0,1401.62
2593,1009.25,2,4,29,0.0,22,33.75,1009.25,0.0,0,0.0
2594,2875.8999999999996,2,5,30,6.19,21,82.05,2570.2,0.0,120,185.70000000000002
2595,6124.77,0,0,66,6.22,26,84.0,5714.25,0.0,0,410.52
2596,9822.7,0,0,65,41.78,14,111.05,7107.0,0.0,0,2715.7000000000003
2597,9225.210000000001,0,0,72,24.53,12,100.9,7459.05,0.0,0,1766.16
2598,5093.05,2,1,71,4.85,26,66.85,4748.7,0.0,0,344.34999999999997
2599,2578.8,2,0,52,28.3,0,21.0,1107.2,0.0,0,1471.6000000000001
2600,61.3,2,0,1,41.1,0,20.2,20.2,0.0,0,41.1
2601,35.89,2,1,1,16.44,0,19.45,19.45,0.0,0,16.44
2602,3755.7,0,0,38,3.95,21,95.0,3605.6,0.0,0,150.1
2603,100.2,2,0,5,0.0,21,24.3,100.2,0.0,0,0.0
2604,9162.09,0,1,72,25.82,59,104.15,7303.05,0.0,0,1859.04
2605,927.65,2,0,32,0.0,18,30.15,927.65,0.0,0,0.0
2606,5693.76,0,0,43,41.22,7,94.35,3921.3,0.0,0,1772.46
2607,4927.25,0,1,72,49.5,0,19.4,1363.25,0.0,0,3564.0
2608,4801.93,2,0,52,33.84,5,57.95,3042.25,0.0,0,1759.6800000000003
2609,5095.75,0,0,43,26.55,12,91.65,3954.1,0.0,0,1141.65
2610,3423.5,2,1,64,0.0,30,54.6,3423.5,0.0,0,0.0
2611,348.3,2,1,3,33.3,12,89.85,248.4,0.0,0,99.89999999999999
2612,1126.35,2,0,36,0.0,27,31.05,1126.35,0.0,0,0.0
2613,2131.57,2,0,41,31.62,0,20.65,835.15,0.0,0,1296.42
2614,3482.19,2,1,27,48.17,15,85.2,2151.6,0.0,30,1300.5900000000001
2615,7888.17,0,1,56,42.37,71,99.8,5515.45,0.0,0,2372.72
2616,159.07,2,0,6,7.72,0,20.7,112.75,0.0,0,46.32
2617,529.83,2,1,7,25.64,71,50.7,350.35,0.0,0,179.48000000000002
2618,222.46,2,1,4,39.89,0,20.85,62.9,0.0,0,159.56
2619,4599.77,0,0,33,47.64,18,88.95,3027.65,0.0,0,1572.1200000000001
2620,1857.8700000000001,2,1,72,1.86,0,23.55,1723.95,0.0,0,133.92000000000002
2621,35.519999999999996,2,0,1,15.77,0,19.75,19.75,0.0,0,15.77
2622,1595.38,2,0,13,29.21,22,85.95,1215.65,0.0,0,379.73
2623,5442.959999999999,2,0,67,32.58,8,50.55,3260.1,0.0,0,2182.8599999999997
2624,2285.99,2,0,43,25.53,0,25.7,1188.2,0.0,0,1097.79
2625,2331.42,2,0,23,24.04,22,75.0,1778.5,0.0,0,552.92
2626,3597.11,2,1,64,36.24,0,20.2,1277.75,0.0,0,2319.36
2627,1496.02,2,0,57,5.71,0,19.6,1170.55,0.0,0,325.46999999999997
2628,7038.139999999999,0,2,61,17.49,21,101.05,5971.25,0.0,0,1066.8899999999999
2629,7226.33,0,0,64,30.27,12,84.3,5289.05,0.0,0,1937.28
2630,7274.7,0,5,65,13.2,13,99.05,6416.7,0.0,0,858.0
2631,168.29999999999998,2,0,3,35.65,0,19.6,61.35,0.0,0,106.94999999999999
2632,2766.35,2,0,30,27.88,6,64.5,1929.95,0.0,0,836.4
2633,1198.0,2,1,15,8.44,21,69.5,1071.4,0.0,0,126.6
2634,803.87,2,1,8,29.94,17,68.55,564.35,0.0,0,239.52
2635,8334.45,0,4,70,5.77,48,108.15,7930.55,0.0,0,403.9
2636,7893.65,0,2,62,43.2,23,86.1,5215.25,0.0,0,2678.4
2637,146.62,2,9,6,5.52,0,19.7,113.5,0.0,0,33.12
2638,1715.8799999999999,2,7,14,40.22,19,80.9,1152.8,0.0,0,563.0799999999999
2639,2304.35,2,0,22,19.2,41,84.15,1821.95,0.0,60,422.4
2640,1477.2200000000003,2,3,22,48.06,0,20.15,419.9,0.0,0,1057.3200000000002
2641,1396.96,2,9,16,23.31,27,64.25,1024.0,0.0,0,372.96
2642,572.6,2,0,10,32.1,0,25.7,251.6,0.0,0,321.0
2643,1116.07,2,0,13,27.04,10,56.0,764.55,0.0,0,351.52
2644,166.54,2,0,2,15.67,8,69.7,135.2,0.0,0,31.34
2645,4304.87,2,0,53,6.54,4,73.9,3958.25,0.0,0,346.62
2646,255.02,2,7,11,1.92,0,20.6,233.9,0.0,0,21.119999999999997
2647,3492.79,2,3,69,30.86,0,19.9,1363.45,0.0,0,2129.34
2648,6690.05,0,7,72,6.05,30,89.05,6254.45,0.0,0,435.59999999999997
2649,1050.04,2,3,16,45.54,0,20.4,321.4,0.0,0,728.64
2650,4192.85,0,6,43,15.2,21,84.25,3539.25,0.0,0,653.6
2651,1254.13,2,3,14,5.17,25,81.95,1181.75,0.0,0,72.38
2652,1805.59,2,0,32,35.97,0,20.55,654.55,0.0,0,1151.04
2653,1171.88,2,5,34,11.52,0,24.7,780.2,0.0,0,391.68
2654,1622.1,2,6,15,4.19,59,105.35,1559.25,0.0,0,62.85000000000001
2655,2427.4700000000003,2,3,61,19.27,0,20.55,1252.0,0.0,0,1175.47
2656,92.66,2,0,1,47.36,41,45.3,45.3,0.0,0,47.36
2657,4065.3500000000004,2,7,33,48.85,30,74.75,2453.3,0.0,0,1612.05
2658,1102.65,2,0,20,3.94,18,51.8,1023.85,0.0,0,78.8
2659,82.15,2,0,3,0.0,59,30.4,82.15,0.0,0,0.0
2660,675.49,2,0,13,33.13,0,19.65,244.8,0.0,0,430.69000000000005
2661,4310.7,2,5,40,48.29,23,56.6,2379.1,0.0,0,1931.6
2662,5241.65,0,5,43,48.1,51,71.9,3173.35,0.0,0,2068.3
2663,1739.0300000000002,2,9,69,5.27,0,19.75,1375.4,0.0,0,363.63
2664,9472.82,0,7,72,18.66,3,109.7,8129.3,0.0,0,1343.52
2665,2701.33,2,3,59,25.57,0,19.3,1192.7,0.0,0,1508.63
2666,2473.05,2,0,20,28.57,15,96.55,1901.65,0.0,0,571.4
2667,614.76,2,1,24,1.14,0,24.1,587.4,0.0,0,27.36
2668,9358.83,0,0,59,48.12,51,111.35,6519.75,0.0,0,2839.08
2669,8881.17,0,2,72,11.66,28,112.25,8041.65,0.0,0,839.52
2670,28.32,2,0,1,7.57,0,20.75,20.75,0.0,0,7.57
2671,3221.69,2,0,27,20.02,27,101.9,2681.15,0.0,0,540.54
2672,1135.96,2,0,14,1.69,21,80.05,1112.3,0.0,0,23.66
2673,9181.92,0,3,71,25.02,53,105.55,7405.5,0.0,0,1776.42
2674,1599.04,2,0,13,31.93,22,78.3,1033.95,0.0,150,415.09
2675,3033.75,2,0,44,1.7,28,68.85,2958.95,0.0,0,74.8
2676,4080.42,2,0,33,42.29,13,79.95,2684.85,0.0,0,1395.57
2677,4179.2,0,5,72,0.0,47,55.45,4179.2,0.0,0,0.0
2678,9245.460000000001,0,10,64,40.49,69,102.45,6654.1,0.0,0,2591.36
2679,25.25,2,0,1,0.0,2,25.25,25.25,0.0,0,0.0
2680,2040.42,2,0,61,15.02,0,19.75,1124.2,0.0,0,916.22
2681,1343.9299999999998,2,6,29,27.72,0,20.0,540.05,0.0,0,803.88
2682,3437.45,2,1,57,0.0,22,58.75,3437.45,0.0,0,0.0
2683,3139.8,2,11,72,0.0,17,45.25,3139.8,0.0,0,0.0
2684,3789.2,2,1,66,0.0,29,56.6,3789.2,0.0,0,0.0
2685,8026.55,0,8,65,41.57,16,84.2,5324.5,0.0,0,2702.05
2686,943.96,2,0,8,39.92,73,80.0,624.6,0.0,0,319.36
2687,4118.13,2,3,71,32.13,0,24.75,1836.9,0.0,0,2281.23
2688,64.89,2,8,1,44.69,0,20.2,20.2,0.0,0,44.69
2689,419.99,2,0,12,16.72,0,19.35,219.35,0.0,0,200.64
2690,1288.75,2,0,24,0.0,46,50.6,1288.75,0.0,0,0.0
2691,3765.29,2,2,31,39.34,41,81.15,2545.75,0.0,0,1219.5400000000002
2692,3682.25,2,0,30,31.97,2,89.9,2723.15,0.0,0,959.0999999999999
2693,5607.3,0,6,47,29.15,52,85.3,4107.25,0.0,130,1370.05
2694,6719.69,0,0,54,17.76,4,108.0,5760.65,0.0,0,959.0400000000001
2695,6789.0,0,0,50,40.83,21,93.5,4747.5,0.0,0,2041.5
2696,4616.82,0,0,72,42.36,0,20.25,1566.9,0.0,0,3049.92
2697,833.37,2,0,29,4.53,0,25.15,702.0,0.0,0,131.37
2698,299.05,2,0,10,0.0,29,29.6,299.05,0.0,0,0.0
2699,1607.99,2,5,18,16.78,23,73.15,1305.95,0.0,0,302.04
2700,927.07,2,0,16,40.17,0,19.75,284.35,0.0,0,642.72
2701,6947.38,0,0,72,8.29,13,86.6,6350.5,0.0,0,596.8799999999999
2702,10406.220000000001,0,0,72,35.11,22,109.2,7878.3,0.0,0,2527.92
2703,4219.21,0,10,41,25.16,11,74.7,3187.65,0.0,0,1031.56
2704,4211.35,2,0,41,37.55,30,65.0,2531.8,0.0,140,1539.55
2705,4568.09,0,0,42,6.42,48,99.0,4298.45,0.0,0,269.64
2706,5694.12,0,2,51,21.07,46,93.5,4619.55,0.0,0,1074.57
2707,3832.66,2,0,32,37.48,15,83.7,2633.3,0.0,0,1199.36
2708,212.85000000000002,2,0,10,1.98,0,19.85,193.05,0.0,0,19.8
2709,4103.9,0,1,67,0.0,52,59.55,4103.9,0.0,0,0.0
2710,8228.76,0,3,61,20.01,12,115.1,7008.15,0.0,0,1220.6100000000001
2711,6791.1,0,0,50,19.8,21,114.35,5791.1,0.0,10,990.0
2712,1520.1,2,0,31,0.0,10,49.85,1520.1,0.0,0,0.0
2713,6541.55,0,1,45,33.54,4,113.3,5032.25,0.0,0,1509.3
2714,8405.34,0,1,61,47.19,28,88.1,5526.75,0.0,0,2878.5899999999997
2715,3553.25,2,0,50,47.16,0,24.9,1195.25,0.0,0,2358.0
2716,2315.86,2,1,71,8.21,0,24.25,1732.95,0.0,0,582.9100000000001
2717,6259.68,0,1,57,49.29,22,59.75,3450.15,0.0,0,2809.5299999999997
2718,771.95,2,0,14,0.0,4,55.0,771.95,0.0,0,0.0
2719,459.85,2,0,5,43.02,42,50.55,244.75,0.0,0,215.10000000000002
2720,364.78,2,0,6,6.98,30,55.15,322.9,0.0,0,41.88
2721,953.85,2,0,10,45.56,17,51.2,498.25,0.0,0,455.6
2722,58.129999999999995,2,0,1,32.73,0,25.4,25.4,0.0,0,32.73
2723,4048.15,0,0,68,5.3,59,54.45,3687.75,0.0,0,360.4
2724,2217.44,2,0,22,19.72,5,76.0,1783.6,0.0,0,433.84
2725,1010.15,2,0,20,4.15,18,44.35,927.15,0.0,0,83.0
2726,3364.5,0,0,35,38.38,82,61.2,2021.2,0.0,0,1343.3000000000002
2727,2413.29,2,2,23,16.63,22,86.8,1940.8,0.0,90,382.48999999999995
2728,444.87,2,0,12,18.71,0,19.7,220.35,0.0,0,224.52
2729,60.71,2,0,1,40.46,0,20.25,20.25,0.0,0,40.46
2730,6103.849999999999,0,6,71,9.4,10,76.05,5436.45,0.0,0,667.4
2731,3570.15,0,5,40,13.86,75,74.55,3015.75,0.0,0,554.4
2732,2707.0,2,0,23,46.4,23,64.9,1509.8,0.0,130,1067.2
2733,484.33,2,0,4,31.92,4,90.4,356.65,0.0,0,127.68
2734,4109.0,0,8,68,0.0,15,60.3,4109.0,0.0,0,0.0
2735,3189.96,2,0,38,1.27,13,81.85,3141.7,0.0,0,48.26
2736,3326.2599999999998,2,1,52,40.33,0,24.8,1229.1,0.0,0,2097.16
2737,2995.7400000000002,2,7,29,32.46,7,75.55,2054.4,0.0,0,941.34
2738,3843.89,0,0,48,2.53,6,78.75,3682.45,0.0,40,121.44
2739,28.689999999999998,2,0,1,9.44,0,19.25,19.25,0.0,0,9.44
2740,2018.25,2,0,22,6.0,8,89.05,1886.25,0.0,0,132.0
2741,5952.89,0,0,43,24.85,26,115.05,4895.1,10.76,0,1068.55
2742,7029.35,0,6,51,26.73,41,110.05,5686.4,20.28,0,1363.23
2743,2890.54,3,0,71,22.22,0,19.9,1355.1,42.18,0,1577.62
2744,4120.3099999999995,1,2,35,23.85,10,91.5,3236.35,40.79,90,834.75
2745,4238.33,1,3,72,0.0,16,60.0,4264.0,25.67,0,0.0
2746,72.25999999999999,2,0,1,27.46,26,44.8,44.8,0.0,0,27.46
2747,672.48,1,9,9,30.07,30,48.6,422.3,20.45,0,270.63
2748,4135.49,1,0,69,0.0,18,60.05,4176.7,41.21,0,0.0
2749,7443.780000000001,0,0,52,44.34,71,102.7,5138.1,0.0,0,2305.6800000000003
2750,1053.46,2,5,35,9.04,0,19.85,739.35,2.29,0,316.4
2751,410.11,2,0,8,31.02,0,19.2,161.95,0.0,0,248.16
2752,5416.849999999999,0,0,46,22.13,22,94.9,4422.95,24.08,0,1017.9799999999999
2753,7595.92,3,0,68,21.82,2,88.15,6148.45,36.29,0,1483.76
2754,4242.43,1,0,36,19.64,71,94.8,3565.65,30.26,0,707.04
2755,8397.48,0,3,71,30.68,18,85.75,6223.8,4.6,0,2178.28
2756,5998.179999999999,3,6,66,23.2,59,67.45,4508.65,41.67,0,1531.2
2757,3539.5800000000004,1,0,63,35.35,0,20.5,1328.15,15.62,0,2227.05
2758,1089.23,1,0,41,6.61,0,20.25,865.0,46.78,0,271.01
2759,2935.41,2,9,70,23.52,0,19.45,1303.5,14.49,0,1646.3999999999999
2760,1011.01,1,0,23,0.0,14,44.95,996.85,25.84,40,0.0
2761,2428.28,1,6,37,4.5,9,62.8,2278.75,16.97,0,166.5
2762,902.74,2,0,17,13.02,73,44.6,681.4,0.0,0,221.34
2763,9371.25,3,5,64,40.18,30,105.25,6823.4,23.67,0,2571.52
2764,4675.85,1,1,42,13.23,23,97.1,4016.75,46.56,150,555.66
2765,144.85,2,0,5,12.22,0,20.2,83.75,0.0,0,61.1
2766,4352.72,1,0,41,10.26,2,98.8,3959.15,27.09,0,420.65999999999997
2767,3933.78,2,10,58,18.37,18,50.3,2878.55,10.23,0,1065.46
